id,title,doi,publication_year,type,cited_by_count,authors,host_venue,publisher,concepts
https://openalex.org/W2997736550,"Motivation, anxiety, and grit as predictors of achievement in learning english as a foreign language",,2015,dissertation,2,Ansari Changlek,,,"Grit, Psychology, Anxiety, Foreign language anxiety, Foreign language, Mathematics education, Linguistics, Social psychology, Philosophy, Psychiatry"
https://openalex.org/W2902259295,Predictive Factors of Spiritual Well-Being in Nepalese Patients With End Stage Renal Disease Receiving Hemodialysis,,2017,dissertation,2,Rajkumari Jugjali,,,"End stage renal disease, Hemodialysis, Medicine, Stage (stratigraphy), Disease, Intensive care medicine, Internal medicine, Urology, Biology, Paleontology"
https://openalex.org/W4391859927,Biochemical characterization of protein-digesting enzymes from viscera of bigfin reef squid (Sepioteuthis lessoniana) and implications for in vitro protein digestibility,https://doi.org/10.34044/j.anres.2023.57.6.04,2023,article,2,"Jirapan Satjarak, Sappasith Klomklao, Naraid Suanyuk",,,"Squid, Biology, Chemistry, Fishery"
https://openalex.org/W3216811133,The Relationship between Mental Health with the Level of Empathy Among Medical Students in Southern Thailand: A University-Based Cross- Sectional Study,https://doi.org/10.33192/smj.2021.108,2021,article,5,"Katti Sathaporn, Jarurin Pitanupong",,,"Empathy, Cross-sectional study, Clinical psychology, Specialty, Mental health, Psychology, Logistic regression, Descriptive statistics, Altruism (biology), Medicine, Psychiatry, Social psychology, Internal medicine, Statistics, Mathematics, Pathology"
https://openalex.org/W3096508882,Students' strategy use in the online english learning,,2016,dissertation,2,Settha Kuama,,,"Mathematics education, Online learning, Computer science, Psychology, Data science, World Wide Web"
https://openalex.org/W2419257794,Effectiveness of a computer-assisted vocabulary learning package for nursing students and their learning attitude,,2012,article,2,Gyanandra Dewan,,,"Vocabulary, Medical education, Vocabulary learning, Computer-Assisted Instruction, Computer science, Psychology, Nursing, Mathematics education, Medicine, Linguistics, Philosophy"
https://openalex.org/W2736005689,Effects of ochratoxin A and deoxynivalenol on growth performance and immuno-physiological parameters in black tiger shrimp (Penaeus monodon),,2005,article,20,"K. Supamattaya, N. Sukrakanchana, Mali Boonyaratpalin, Vuttikorn Chittiwan, Dian Schatzmayr",,,"Penaeus monodon, Tiger, Shrimp, Biology, Fishery, Shellfish, Zoology, Aquatic animal, Fish <Actinopterygii>, Computer security, Computer science"
https://openalex.org/W1967433153,Identification of dissolved organic matter in raw water supply from reservoirs and canals as precursors to trihalomethanes formation,https://doi.org/10.1080/10934529.2013.744634,2013,article,15,"Charongpun Musikavong, Suraphong Wattanachira",,,"Trihalomethane, Dissolved organic carbon, Chemistry, Environmental chemistry, Organic matter, Raw water, Produced water, Hydrocarbon, Water treatment, Total organic carbon, Environmental engineering, Environmental science, Chlorine, Organic chemistry"
https://openalex.org/W68956880,"Happiness and Commitment to the Organization’s Personnel, Department of Obstetrics and Gynecology, Faculty of Medicine Prince of Songkla University.",,2013,article,0,"Katkanok Suwanchatree, Aree Sukrerk, Chutima Tantrapiwat, Sutham Pinchareon",,,"Obstetrics and gynaecology, Medicine, Gynecology, Obstetrics, Family medicine, Pregnancy, Biology, Genetics"
https://openalex.org/W2906527784,"Factors Influencing Attitude of Generation Y towards Online Shopping : Case Study of Prince of Songkla University, Hat Yai",,2015,dissertation,0,Attapon Nakram,,,Psychology
https://openalex.org/W2079841006,Further analysis is required to identify an early stopping rule for peginterferon therapy that is valid for all hepatitis B e antigen-positive patients,https://doi.org/10.1002/hep.24136,2010,letter,33,"Teerha Piratvisuth, Patrick Marcellin",,,"HBsAg, Medicine, Internal medicine, HBeAg, Gastroenterology, Peginterferon alfa-2a, Lamivudine, Hepatitis B, Hepatitis B virus, Immunology, Chronic hepatitis, Virus, Ribavirin"
https://openalex.org/W2002386407,Weighing Distress: Decision-Making Surrounding Management of the Pregnancy Experience Among HIV-Infected Thai Women,https://doi.org/10.1080/07399332.2010.501191,2010,article,6,"Sununta Youngwanichsetha, Sang‐arun Isaramalai, Praneed Songwathana, Wantanee Wiroonpanich",,,"Grounded theory, Ambivalence, Pregnancy, Distress, Human immunodeficiency virus (HIV), Psychology, Medicine, Qualitative research, Family medicine, Nursing, Social psychology, Clinical psychology, Sociology, Biology, Genetics, Social science"
https://openalex.org/W2044628302,Feature reduction and selection for EMG signal classification,https://doi.org/10.1016/j.eswa.2012.01.102,2012,article,1355,"Angkoon Phinyomark, Pornchai Phukpattaranont, Chusak Limsakul",,,"Pattern recognition (psychology), Feature selection, Computer science, Classifier (UML), Artificial intelligence, Redundancy (engineering), Feature extraction, Frequency domain, Signal processing, Support vector machine, Time domain, SIGNAL (programming language), Feature (linguistics), Speech recognition, Data mining, Computer vision, Digital signal processing, Linguistics, Philosophy, Programming language, Computer hardware, Operating system"
https://openalex.org/W4393020358,"Potential of para-rubber production in Thailand: Production technology management, problems and suggestions for yield improvement",https://doi.org/10.34044/j.kjss.2018.39.1.05,2018,article,5,"Buncha Somboonsuke, Chaiya Kongmanee, Narisa Thongtrai, Purawich Phitthayaphinant",,,"Production (economics), Yield (engineering), Natural rubber, Business, Economics, Materials science, Microeconomics, Composite material, Metallurgy"
https://openalex.org/W2904462474,IoT and agriculture data analysis for smart farm,https://doi.org/10.1016/j.compag.2018.12.011,2018,article,679,"Jirapond Muangprathub, Nathaphon Boonnam, Siriwan Kajornkasirat, Narongsak Lekbangpong, Apirat Wanichsombat, Pichetwut Nillaor",,,"Agricultural engineering, Component (thermodynamics), Precision agriculture, Computer science, Agriculture, Engineering, Ecology, Physics, Biology, Thermodynamics"
https://openalex.org/W3109929698,Developing Puzzles Laboratory Safety Symbols for Laboratory Introduction,https://doi.org/10.14421/icse.v1.305,2017,article,2,"Muhammad Zamhari, Estriana Murni Setiawati",,,"Laboratory safety, Work (physics), Islam, Mathematics education, Computer science, Engineering management, Medical education, Engineering, Psychology, Mechanical engineering, Medicine, History, Nuclear medicine, Archaeology"
https://openalex.org/W3204321651,Prediction anf Optimization for World University Ranking of Prince of Songkla University,,2017,dissertation,0,Pattira Jubjaimoh,,,"Ranking (information retrieval), Computer science, Mathematics, Statistics, Artificial intelligence"
https://openalex.org/W2137668256,"Melitid amphipods from the Gulf of Thailand, with a description of Dulichiella pattaniensis, a new species",https://doi.org/10.3897/zookeys.408.7292,2014,article,3,"Koraon Wongkamhaeng, Manasawan Saengsakda Pattaratumrong, Ratchaneekorn Puttapreecha",,,"Amphipoda, Fishery, Biology, Zoology, Crustacean, Geography"
https://openalex.org/W4225259833,"Synergistic interactions between artocarpin-rich extract, lawsone methyl ether and ampicillin on anti-MRSA and their antibiofilm formation",https://doi.org/10.1111/lam.13726,2022,erratum,1,"R.R. Bazmi, Pharkphoom Panichayupakaranant",,,"Scholarship, Acknowledgement, Library science, Excellence, Medicine, Political science, Computer science, Law, Computer security"
https://openalex.org/W2790582771,Melioidosis in goats and serological examination of livestock in Prince of Songkla University farm,,2000,article,0,"Usa Chethanond, B. Aowcharoen, O. Arunsakul, S. Wasiksiri",,,"Livestock, Serology, Veterinary medicine, Biotechnology, Biology, Medicine, Ecology, Immunology, Antibody"
https://openalex.org/W3110924406,Islamic Studies in the ASEAN Region,https://doi.org/10.35632/ajis.v15i3.2170,1998,article,1,Imtiyaz Yusuf,,,"Islam, Fraternity, Parliament, Political science, Politics, Law, Sociology, Management, Ancient history, Theology, History, Economics, Philosophy"
https://openalex.org/W1963953962,EFFECTS OF PLANTING DATES AND VARIETIES ON GROWTH AND YIELD OF BROCCOLI DURING RAINY SEASON,https://doi.org/10.3844/ajabssp.2013.357.361,2013,article,9,Nooprom,,,"Sowing, Brassica oleracea, Wet season, Randomized block design, Agronomy, Biology, Yield (engineering), Dry season, Growing season, Horticulture, Ecology, Materials science, Metallurgy"
https://openalex.org/W4396556236,"Attributes of Business Administration Graduates from Stakeholder Perspectives: Case Study of Prince of Songkla University, Pattani Campus",https://doi.org/10.55164/ecbajournal.v16i2.269237,2024,article,0,"Phathara-on Wesarat, Parichard Benrit, Warrapojn Panrod, Kanyaprin Tongsamsi, Nursahida Useng, Daranat Tansui, Ranchida Sangkhaduang, Rudsada Kaewsaeng‐on",,,"Stakeholder, Administration (probate law), Business, Business administration, Management, Political science, Economics, Law"
https://openalex.org/W4254448403,1st International Conference on Industrial and Manufacturing Engineering,https://doi.org/10.1088/1757-899x/505/1/011001,2019,article,3,,,,"Engineering, Engineering management, Theme (computing), Manufacturing engineering, Computer science, Operating system"
https://openalex.org/W2751572208,Predicting Factors for Academic Achievement of Graduate Students at Prince of Songkla University,,1999,dissertation,0,Rattanakoch Somchai,,,"Mathematics education, Academic achievement, Psychology"
https://openalex.org/W2618030706,EFFECT OF SHADING AND VARIETY ON THE GROWTH AND YIELD OF BROCCOLIDURING THE DRY SEASON IN SOUTHERN THAILAND,,2013,article,8,"Karistsapol Nooprom, Quanchit Santipracha, Te-Chato Sompong",,,"Shading, Randomized block design, Sunlight, Hectare, Yield (engineering), Horticulture, Seedling, Dry season, Dry weight, Mathematics, Agronomy, Biology, Botany, Agriculture, Physics, Art, Ecology, Astronomy, Visual arts, Thermodynamics"
https://openalex.org/W2553736372,HYDROTHERMAL-ASSISTED SYNTHESIS AND PHOTOLUMINESCENCE OF ZnO MICRORODS,,2015,article,3,"Nuengruethai Ekthammathat, Anukorn Phuruangrat, Somchai Thongtem, Titipun Thongtem",,,"Chiang mai, Library science, Science park, Political science, Sociology, Computer science, Socioeconomics, Law"
https://openalex.org/W2020823448,Antioxidative activity and functional properties of protein hydrolysate of yellow stripe trevally (Selaroides leptolepis) as influenced by the degree of hydrolysis and enzyme type,https://doi.org/10.1016/j.foodchem.2006.07.016,2006,article,930,"Vilailak Klompong, Soottawat Benjakul, Duangporn Kantachote, Fereidoon Shahidi",,,"Hydrolysate, Chemistry, Hydrolysis, DPPH, Emulsion, Enzymatic hydrolysis, Antioxidant, Scavenging, Enzyme, Chromatography, Food science, Organic chemistry"
https://openalex.org/W2577567698,"The Effect of Bud-Dho Concentrating Meditation Practice on Quality of Sleep in Nursing Students, Prince of Songkla University",,2016,article,0,"Aree Nuibandan, Ratjai Vachprasit, Duangsuda Siripituptum",,,"Meditation, Sleep quality, Medicine, Physical therapy, Sleep (system call), Psychology, Insomnia, Theology, Psychiatry, Philosophy, Computer science, Operating system"
https://openalex.org/W2752497171,An Investigation of the Determinants of Achievement in Learning for Undergraduate Students at Prince of Songkla University,,1998,dissertation,0,Matta Kuning,,,"Mathematics education, Academic achievement, Psychology"
https://openalex.org/W4403581785,"Prevalence and associated factors of ADHD-like symptoms among pharmacy students at Prince of Songkla University, Thailand in 2024: a cross-sectional study",https://doi.org/10.12771/emj.2024.e70,2024,article,0,"Krittiya Rakchat, Saranan Eadcharoen, Amarawan Pentrakan",,,"Pharmacy, Medicine, Cross-sectional study, Traditional medicine, Family medicine, Clinical psychology, Pathology"
https://openalex.org/W2159589522,"Seasonal variations in diversity and abundance of macroalgae at Samui Island, Surat Thani Province, Thailand",,2005,article,21,"Jaruwan Mayakun, Anchana Prathep",,,"Abundance (ecology), Species richness, Ecology, Species diversity, Geography, Sargassum, Habitat, Algae, Biology"
https://openalex.org/W2171098370,CPIRD: A successful Thai programme to produce clinically competent medical graduates,https://doi.org/10.12688/f1000research.6638.1,2015,preprint,6,"Yanhua Yi, Virasakdi Chongsuvivatwong, Hutcha Sriplung, Chulalak Rueanarong",,,"Cohort, Medicine, Gee, Demography, Generalized estimating equation, Family medicine, Statistics, Mathematics, Internal medicine, Sociology"
https://openalex.org/W2535381442,Solving a Teaching Assistant Timetabling Using Constraint Based Approach,https://doi.org/10.1109/iccia.2016.24,2016,article,3,"Panida Kaewchanid, Pennee Wangmaeteekul",,,"Computer science, Scheduling (production processes), Job shop scheduling, Mathematical optimization, Schedule, Mathematics, Operating system"
https://openalex.org/W2181941215,MICROWAVE-ASSISTED SYNTHESIS AND CHARACTERIZATION OF ROSE- LIKE AND FLOWER-LIKE ZINC OXIDE NANOSTRUCTURES,,2011,article,3,"Anukorn Phuruangrat, Titipun Thongtem, Budsabong Kuntalue, Somchai Thongtem",,,"Chiang mai, Library science, Sociology, Computer science, Ethnology"
https://openalex.org/W4385241718,The trickle-down effect of mayors’ and administrators’ change leadership on employees’ change-supportive behaviour during COVID-19: The importance of local root similarity,https://doi.org/10.1080/14719037.2023.2237960,2023,article,5,"Wisanupong Potipiroon, Worasan Thawornprasert",,,"Context (archaeology), Coronavirus disease 2019 (COVID-19), Organizational change, Corporate governance, Public relations, Psychology, Sociology, Political science, Management, Economics, Geography, Medicine, Disease, Pathology, Infectious disease (medical specialty), Archaeology"
https://openalex.org/W2752901786,Work Director’s Evaluation and Self-Evaluation of Professional Performance of Pediatricians Graduated from Prince of Songkla University,https://doi.org/10.31584/smj.2017.35.3.730,2017,article,0,"Wassana Khotchasing, Somchit Jaruratanasirikul",,,"Rubric, Medical education, Medicine, Psychology, Family medicine, Nursing, Pedagogy"
https://openalex.org/W2000965115,Thai Medical Students’ Self Assessment of Palliative Care Competencies,https://doi.org/10.4137/pcrt.s9383,2012,article,3,"Sukanya Srisawat, Temsak Phungrassami",,,"Palliative care, Curriculum, Medical education, Perception, Communication skills, Nursing, Medicine, Psychology, Family medicine, Pedagogy, Neuroscience"
